partner_id,partner_name,gender,age,age_group,city_tier,partner_type,trips_weekly,hours_online_per_week,avg_rating,on_time_pct,cancel_rate,safety_incidents,weekly_earnings,earnings_volatility,cashless_share,earnings_growth_4w,trips_growth_4w,loyalty_years,nova_score
1144,Matthew Wright,F,18,18-25,B,merchant,57,23.062992558809633,4.523492211509659,0.917517444004077,0.05154541408581774,0,426.5394296950095,0.2571854260876395,0.6293624075174559,-0.123526720763605,0.11319779308805282,3.1,563
1145,Michael Cruz,M,23,18-25,C,driver,63,39.75943485495163,4.773534321715914,0.8591068602255089,0.08233500294320535,0,428.7071255712841,0.2569701000628935,0.5669318302756179,-0.10294881941306515,0.15335921958930782,2.2,545
1146,Kristin Huerta,M,41,36-45,C,merchant,52,46.80273348245706,4.812155769032766,0.8652617986144433,0.09894378258527198,0,300.83802391669656,0.24688205515248415,0.3608109806276732,0.06579517464074902,0.031987001154283934,4.5,538
1147,Mason Moore,F,29,26-35,A,driver,59,45.41961152061046,4.803224884792193,0.945525845917831,0.09155808672044517,0,595.1664862595037,0.2616591326512321,0.7902564249695121,-0.010568157863761383,0.061831507198769745,2.3,603
1148,Sarah Booth,F,34,26-35,A,merchant,75,45.342225871399464,4.822793291559847,0.8900060345701923,0.04224349850946791,0,508.4808401423355,0.15019675579445016,0.5467494696259534,0.01533242390362901,0.0004658769808443923,1.0,593
1149,John Allen,M,24,18-25,C,driver,56,56.93989014356678,4.890360047617452,0.8139991388755768,0.06746497893052111,1,511.2763869672385,0.04358415333858742,0.6706673992705672,0.00936975942157059,0.04278028729408837,5.0,566
1150,Amber Walker,F,39,36-45,B,merchant,59,30.852094282978758,4.6827116756345,0.938748916139455,0.035271640068412255,0,337.79240835843495,0.15929708867520534,0.5156790631327071,-0.07835790650547104,0.04719899254865462,1.3,575
1151,Jennifer Young,M,26,26-35,B,driver,60,37.762916516493256,4.763132596853532,0.876375231002211,0.028257139611855178,0,481.66202034161097,0.23087965847683856,0.5511243808247976,0.02824771614731261,-0.1361926484371568,3.3,618
1152,Robert West,F,19,18-25,A,driver,73,57.45054038010403,4.711165773055141,0.9593609636785126,0.06594437900979298,0,423.7070084642561,0.24395493913326488,0.8736061882851229,0.048629617594917865,0.018548524862182142,5.5,633
1153,Jillian Wilson,M,27,26-35,A,merchant,81,22.32650113035716,4.953778838687527,0.9225189350887858,0.10024469094106843,0,556.5063986761028,0.1378982806583393,0.783439715046059,-0.008271035385991554,0.10118981799689573,1.5,596
1154,Matthew Garcia MD,M,25,18-25,B,driver,71,41.46305552797231,5.0,0.9141093835743099,0.06749412002114438,0,491.7869076918779,0.10255873839263414,0.4561220703548169,-0.00014753634698688733,-0.07801513993076993,2.8,587
1155,April Davis,M,31,26-35,B,driver,51,54.28921115237034,4.5673099359757945,0.9172119091508538,0.1317440628662108,0,421.2823255325005,0.11051925107864145,0.6417683234935166,0.02960267268321769,-0.048907332111681356,2.1,575
1156,Lisa Torres,M,23,18-25,A,merchant,65,54.1401625093406,4.447334873609351,0.866075333496981,0.06257688086481414,0,520.4816174077964,0.13650650142627146,0.8166727958648532,0.13197612084197152,0.12245178422730398,3.3,617
1157,Christine Powers,M,19,18-25,C,driver,49,48.60116372846353,4.830969735352853,0.8721273456201194,0.0764365162444069,0,500.349302895375,0.0282288382492962,0.5732993128247879,0.040553793088255734,0.1374502464702781,2.9,587
1158,Heidi Brown,M,34,26-35,B,merchant,56,48.85439301761694,4.908955932635356,0.9046037975622669,0.04226979326942555,0,668.0286170761331,0.1378283354233445,0.671958754372991,-0.14263278946397528,-0.019661491577291336,4.8,659
1159,Jesse Castro,M,43,36-45,B,driver,63,31.589768769448646,5.0,0.8645828537614716,0.05808268049988735,0,527.441112132562,0.18383013764716968,0.7541701434933552,-0.06938568569113149,0.04391877798263878,1.8,612
1160,Kara Sandoval,F,24,18-25,A,merchant,66,55.731770839291855,4.8630835526824985,0.9592908829730822,0.0313018529914177,1,492.0962947635543,0.1721692543065955,0.7862584523741869,0.1431813972478092,0.02375580478411303,5.5,588
1161,Ashley Malone,M,21,18-25,B,driver,59,29.99938288714206,4.958967143803081,0.9040310509755954,0.02413988147147697,0,495.2465823415809,0.15357835242319143,0.58108411898702,-0.018560502098475068,0.12415807687191005,6.2,618
1162,Glenn Gallegos,M,56,46-60,B,driver,64,30.59586980626625,5.0,0.8499281699174547,0.03281206148335281,0,470.6871208836054,0.12485919851505055,0.7231223208720614,0.04115132952547365,-0.012667715529145689,3.5,575
1163,Dorothy Boyd,F,41,36-45,A,merchant,78,45.878741311637455,4.97691666574463,0.9028485510605486,0.06355825269898144,0,667.1983934908206,0.13417542665712093,0.7397717734043039,0.24248910419544661,-0.0002916982287024354,1.4,635
1164,Amber Martin,M,39,36-45,B,driver,45,37.069855042828,4.876174076524472,0.9160601282460954,0.055398811592931585,0,483.4682042813794,0.13559002647238377,0.9613765738966128,0.11318158189181722,0.13726137720237822,2.9,602
1165,Mitchell Griffith,M,22,18-25,B,driver,56,44.06696699039759,4.556068565558472,0.8952954773244057,0.05700381547913578,0,349.0874294104848,0.23643841318832082,0.7055684104497906,-0.16483252724985048,-0.050266446610505486,2.8,568
1166,Levi Lopez,F,29,26-35,C,driver,58,46.30767079280227,4.747945721624246,0.9387907943197845,0.08329611709173987,0,530.9245164565731,0.17992568517524016,0.6788961747754263,0.1944907852632614,-0.009836703483898465,6.5,606
1167,Jenna Bryant,F,25,18-25,A,driver,72,59.78109739375549,4.7998057928588755,0.955901817475632,0.017536048824355853,0,660.5814458618266,0.4333472541341257,0.8163700753847793,0.06496467198116401,0.0406318690530687,2.8,627
1168,Michelle Rodriguez,M,23,18-25,C,driver,50,46.337245855664094,4.731028555020957,0.995,0.07743108176257313,0,547.0774398032692,0.1534130517802535,0.6148773442354414,0.08693003168050253,0.15190158509674273,5.8,655
1169,Timothy Monroe,F,33,26-35,B,driver,65,35.81465695841541,4.746284106322678,0.9805322100680364,0.0929422630793714,0,459.1025234293804,0.21502985191377777,0.6192108010854888,0.08041701326221579,-0.06547698664622155,3.2,582
1170,Patricia Hayes,M,33,26-35,A,merchant,77,48.76487958186135,4.991884209553186,0.8483814827818331,0.08953678473238708,0,614.9827710377846,0.15519729727190917,0.8443674773080752,0.14133563118548492,-0.026846979595211616,3.1,631
1171,Tina Taylor,M,30,26-35,A,driver,70,33.68245799917888,4.640475247446745,0.9079883757500663,0.08049701149260015,0,473.2939826142544,0.15325319441002033,0.845512404011439,0.042025856332937914,0.07740406573302057,2.3,607
1172,Mr. Anthony Mcconnell PhD,F,35,26-35,A,driver,74,51.13155524376041,4.875457854429998,0.9150679353776017,0.06143453189422254,0,578.4441913168978,0.3049897254294384,1.0,-0.09815684336966683,0.08975599749742441,2.5,617
1173,Mr. Thomas Thompson,M,28,26-35,A,driver,77,42.64627919569255,4.804266243731885,0.958953546121232,0.04278783310568859,0,623.1437536959188,0.2598038700091991,0.8839381560924642,0.0823525900947652,0.046924454161439845,4.8,624
1174,Monica Anderson,F,31,26-35,B,driver,64,46.00543816156949,4.622970141614251,0.8757206964649145,0.06552923740278634,0,446.735259434242,0.03962481512599844,0.8262991018556245,-0.08818173412819032,0.0206623038929594,1.5,566
1175,Kyle Andrade,M,36,36-45,B,driver,67,24.193460228853198,4.591309775261963,0.8976373917900831,0.11610389683769953,0,536.498898421737,0.09819792092473276,0.8204829557711389,0.23165881178136244,0.040372192340440545,4.9,629
1176,Janice Petty,F,38,36-45,A,merchant,73,19.492544048185124,4.500002738977976,0.865579406204534,0.0716919860764077,1,594.8800080012059,0.1691006714568135,0.6833548613549536,0.013785904570962487,-0.09058145774046995,5.9,635
1177,Pamela Hill,M,31,26-35,C,driver,60,26.985757675865674,4.822836554492316,0.8898867138254246,0.06679354389027214,0,403.76390118047755,0.13863097945181457,0.48388366313996917,0.04482594815191705,0.03811376248453377,1.8,561
1178,Tracy Chavez,M,30,26-35,A,driver,85,59.45770855698467,4.750513277989844,0.9067517226373961,0.07441078303391792,0,725.7850695160548,0.059333830763019374,0.6394970303836374,-0.017602574726486367,0.14856983234134255,5.4,640
1179,Jason Graves,M,35,26-35,B,merchant,72,30.518451771529094,4.630933385503484,0.9115497093571805,0.0654917274657191,0,498.4723646264192,0.18926439874498488,0.8163160986281291,0.08391673628099658,-0.07561186161128321,5.1,604
1180,Elizabeth Miles,M,22,18-25,C,driver,64,49.323098019889315,4.470184231334591,0.8630743631540121,0.074773788520369,0,462.092141597632,0.029749988976559533,0.8590277176525598,0.09543654836643228,-0.032724077294825,4.7,603
1181,Michelle Walls,F,40,36-45,C,driver,45,35.58092201089295,4.808906635277333,0.9601012869700447,0.07009848535805807,0,284.313223815269,0.1901402209107201,0.7627603881333556,-0.017870275471609354,-0.001750315610036128,1.7,521
1182,Christina Weber,M,21,18-25,B,driver,66,39.5996990078076,4.726340905959952,0.9472106931416694,0.05455186737775886,0,549.3312411232134,0.23839813306819752,0.6966290923842282,0.09530638311920962,0.0032858922536238497,2.8,610
1183,Gregory Chambers,M,32,26-35,B,driver,74,41.552797449307405,4.648545979222399,0.8559585113642775,0.09288000780589684,0,482.2640347851903,0.2498188708768831,0.9547344338455974,0.05677262218026341,0.17730919524268207,2.8,592
1184,Miss Tina Gordon,M,33,26-35,A,driver,78,58.43778427811496,4.612594011302376,0.9320986469583715,0.0024895092882188177,0,672.9629324053927,0.1684548744435583,0.7178883797585349,0.040413104551615175,-0.04455260130294017,7.2,671
1185,Erica Wilson,M,20,18-25,A,merchant,66,47.845055307914244,4.71661372548651,0.8453372560128727,0.0813580521024477,0,453.7525699797068,0.3008652602131006,0.6192585411257525,-0.0251537537077052,-0.06053691802708862,3.0,564
1186,John Duncan,F,22,18-25,B,driver,53,45.85033140320351,4.817699472860889,0.9829127863013317,0.05919741040496197,0,513.2092408343813,0.20653008371549736,0.7554188690797031,0.28143882946328036,0.09168573559321833,2.6,632
1187,Jennifer Adkins,M,31,26-35,A,driver,76,54.966984321111966,4.706902552336798,0.995,0.004843626085077914,0,401.72522369597715,0.24766602359947482,0.9608604710435917,0.16827918655439705,-0.02174852492115309,0.7,613
1188,Donna Boone,F,46,46-60,A,driver,59,35.668031362384184,4.571321050905529,0.9166131353055728,0.04126171732642756,0,602.1487883623565,0.12109890158953479,0.6618679820635864,0.12283629841187914,0.09301397087111772,1.1,599
1189,Kelly Johnson,M,35,26-35,A,merchant,70,52.68342976951433,4.7452812567446765,0.8833677416322666,0.06391861732106394,0,559.1417755344045,0.30173078374690265,0.54132886942726,0.16264839301854223,0.014235055131625974,1.6,583
1190,Michael Gonzalez,M,31,26-35,C,merchant,60,51.01302595158731,4.906832120087892,0.8867865336202212,0.07304437687511174,0,475.94504827753644,0.17976338571909628,0.6652786228229062,0.07999084338611268,0.06672158967160141,3.7,582
1191,Candace Mitchell,M,19,18-25,C,merchant,61,50.89899363243533,4.7564401386866315,0.8979128958862098,0.09170013366540337,0,393.1861858313746,0.30614168614701814,0.7680011658783306,0.01506678010224801,-0.0954301619827323,0.2,560
1192,Ryan Vaughn,M,32,26-35,C,driver,57,40.44983297088492,4.759063531344143,0.91285863820377,0.0957405470363484,0,354.7095766085989,0.28865226298288255,0.24496070612562443,-0.2143065205448611,0.06645251263309321,1.7,544
1193,Paul Johnson,F,23,18-25,B,merchant,61,37.62685104222571,4.701549656483274,0.9891234823703164,0.02309855110318338,0,457.2672352513756,0.20061104068039348,0.8568315603000073,-0.07189867203519418,0.04742371651219604,0.2,613
1194,Ashley Parrish,F,35,26-35,A,driver,65,33.30176354830584,4.618550428415309,0.9707800905154532,0.07882510759054172,0,579.321019339993,0.21245495448810336,0.5886484014367688,0.26650254939085655,0.00956954306305962,5.8,605
1195,Sharon Newton,F,36,36-45,A,driver,63,33.92817635033462,4.6127653875469425,0.9703502251867049,0.09035631920268318,0,607.6085065811708,0.16560509896566572,0.881476166658715,0.1660201084989449,-0.0686190724137002,3.2,638
1196,Cynthia Mueller,M,30,26-35,B,driver,54,32.82986848941508,4.498321889987213,0.9249289135336424,0.07956767862796191,0,504.62670827628716,0.11446537057823411,0.4404618577851604,0.07023186694163139,0.047346817874936914,3.6,555
1197,Donna Beck,M,27,26-35,B,merchant,62,45.66847761826076,4.9279838754580725,0.8635194138029142,0.08407324455620171,0,416.77533212727144,0.22761585504443932,0.5135207382826836,-0.1077536521335024,0.0879236832786348,0.8,595
1198,Jasmine Frye,M,22,18-25,A,driver,72,39.71663686729928,4.824168126407177,0.8886971645184186,0.006024375805808077,0,734.6027505239955,0.223523369618216,0.8666205783642127,0.11347756760793756,-0.01249229585530233,5.3,681
1199,Emily Arnold,M,22,18-25,B,driver,71,46.31400197680019,4.766773025887935,0.9296360631576216,0.03479355031752587,0,544.4891961981576,0.05050619546642454,0.8902077329614131,0.02219557532924238,-0.01091922086215645,6.0,622
1200,David Oliver,F,30,26-35,B,driver,67,46.87882019652804,4.797137415016608,0.8641449951577954,0.10748141007146353,0,454.49901677115884,0.17337767211523433,0.7187202188581273,0.1197957914275338,0.09351110490234492,3.1,550
1201,Sheila Greer,M,45,36-45,A,driver,65,31.40243945711667,4.802929409433734,0.9381991475276054,0.059108750335756875,0,599.0587174391511,0.24944114891268884,1.0,-0.06119176267886324,0.16681768970449162,2.0,621
1202,Michele Holland,M,22,18-25,A,merchant,65,31.102314678907707,4.641818056461761,0.9632561760705175,0.13419311744207502,0,584.7589187154396,0.2972589675493961,0.6368365737287869,0.0010050832200082932,0.10516952946860628,4.1,641
1203,Kimberly Morrison,F,30,26-35,B,merchant,65,39.713396168266875,4.703210650606004,0.9502672695979163,0.029147327652549983,0,488.0966749282762,0.2380253204947567,0.5750485319502955,0.1385112873858722,0.04835707897197482,4.5,618
1204,Tracey Phillips,F,36,36-45,B,driver,65,34.24879276386219,4.680868698392607,0.9482594736459167,0.11441316723397535,0,478.1129647898267,0.05861866157042393,0.6776897059422355,0.24278125513531285,0.010541935136887184,4.7,647
1205,Michael Lopez,M,20,18-25,C,driver,53,33.195878604737146,5.0,0.82248586750218,0.05517883161046068,0,510.31405444288623,0.09564444181195256,0.6110269263531605,-0.015844006904940117,0.027799923460532953,4.3,581
1206,Jose Bennett,M,25,18-25,B,driver,60,58.95687009074871,4.903030306218413,0.9866677898335549,0.09587307948845077,0,638.8670486743366,0.15232023240799428,0.7596875044392587,-0.049961203032595505,-0.07603931156131279,4.9,680
1207,Justin Anderson,M,30,26-35,B,merchant,65,26.666452281225872,4.777182342723808,0.8446307334983993,0.058638527535245795,0,329.9396797917286,0.29190495474801303,0.6160002651263248,0.15228860541324832,0.017649152847911596,1.6,518
1208,Dawn Rivera,M,45,36-45,C,driver,49,62.230644272780104,4.950497641269452,0.9057625393077088,0.07897034443715835,0,522.3955239585594,0.13143389491827456,0.7394514771612475,-0.07599185231463192,0.11959076327665351,4.8,584
1209,Brittney Hernandez,M,31,26-35,A,driver,62,44.888763833590886,4.936753236676262,0.9521271771893037,0.08686629922254754,0,558.0940094895625,0.2646879934981166,0.8561052630424946,-0.06880263725163911,0.03317078861411032,2.1,590
1210,Anthony Randolph,M,41,36-45,B,driver,62,51.86238283017926,4.54372135386525,0.9391298762992412,0.050599402156803905,0,516.5186962253481,0.1301493921915456,0.9458733546733523,0.07659355425457637,-0.020039985936836723,0.2,615
1211,Mary Henry,F,40,36-45,B,driver,73,50.683328173302314,4.721772007838757,0.863908183647702,0.08753319184624378,0,635.4895980570973,0.22260942594414707,0.6513378869683542,0.25856854456499073,-0.027439878769146803,2.1,604
1212,Heather Bowers,F,41,36-45,B,driver,69,48.16959177266036,4.751151340478712,0.8704837188548152,0.05752378759835447,0,286.14124416086815,0.10479772118776016,0.7671759296226668,-0.03487863844475944,0.027458703689689556,1.9,569
1213,Daniel White,M,47,46-60,A,driver,69,58.61831799143185,4.845329192347309,0.9397535811203391,0.07084149801141061,0,641.0570997866218,0.16449492863753423,0.8648178914774889,0.013024407654826708,-0.06877094738661449,3.5,648
1214,Jonathan Perry,M,36,36-45,C,merchant,57,31.17583311523218,4.715201088206135,0.9437422506884745,0.0,0,544.4122502474257,0.08947107829396007,0.6589878792756607,0.06113036799156796,-0.04268437534416583,4.7,611
1215,Anna Walker,M,40,36-45,C,driver,60,40.43621622221591,4.7352203327368185,0.8646398077693587,0.059879941767291764,0,383.4675770447373,0.2954479619425165,0.6303667052755577,0.002728298796500876,0.15262540120566587,3.4,551
1216,Gary Ward,M,41,36-45,A,driver,66,33.471530874992524,4.683197675906299,0.9432296319482489,0.1049062596505493,0,446.7139921904453,0.12441181384622868,0.4910735443739105,-0.1266834510773086,-0.052888037975572746,7.0,578
1217,Paul Moreno,M,41,36-45,A,driver,63,25.039204689676176,4.908540274387766,0.8460363260152969,0.08934031561356104,0,697.9939493753279,0.056228282685808886,0.7916750848922203,0.1301957173508025,-0.034123197221832754,1.9,653
1218,Samantha Zavala MD,M,40,36-45,A,driver,85,35.38758881441776,4.543498933590792,0.9662194628651896,0.08409636843031175,0,457.7067024568575,0.04989464230668178,0.8633697967020786,0.06863250343030358,0.05330702946074871,0.2,587
1219,Jill Conway,M,50,46-60,B,driver,58,60.725477782238215,4.685096784264899,0.8746079089116485,0.07259953033584264,0,523.1852326072849,0.17316537533340073,0.7119057651320022,0.0866865446646862,-0.005341140565351704,3.6,618
1220,Lisa Haley,M,33,26-35,B,driver,60,40.265333025822855,4.473448600840585,0.9240256728959103,0.12028823508673214,0,578.9642094432686,0.1433545481511185,0.6104814886665602,0.035829613775277075,0.03709071511034059,1.9,639
1221,Erica Moon,M,32,26-35,A,merchant,57,61.8351571333356,4.594354083527762,0.9138301153852247,0.08015316149706307,0,579.1109154462163,0.23189789657322055,0.5449098872894722,0.2013175242867145,0.0990300588564452,0.8,610
1222,Janice Fernandez,M,26,26-35,C,driver,43,62.85827163443204,4.7907766199557855,0.9678328663955634,0.058696997533748706,0,452.5937701494435,0.16119068589499685,0.7234281106535305,-0.00045387256452954217,-0.09376641714596741,2.4,601
1223,Thomas Short,F,40,36-45,A,merchant,74,71.95130363696083,4.806023143494097,0.9405065014350169,0.08865422625322832,0,560.273333611153,0.27327729687748537,0.7846382389247335,-0.057705028641135206,0.09033971091561961,1.4,613
1224,Robert Griffin,M,33,26-35,B,driver,59,61.05493019098306,4.702621246193901,0.8894449072679742,0.09817795078465232,0,529.1312588100056,0.14916670494832535,0.91459317083772,0.21637069258801755,-0.016591179014895943,1.6,616
1225,Steven Lee,M,43,36-45,A,driver,71,65.58131865333807,4.9229977719206675,0.9445796352772088,0.08338773674302355,0,515.9801693524399,0.2621185566163839,0.577084414353096,-0.1698619485110855,0.00711388454126291,6.0,586
1226,Tiffany Jackson,F,38,36-45,B,driver,65,45.25167541055724,4.955106433094893,0.995,0.055411983376099795,0,453.78972144445953,0.10379543928428729,0.654156796116748,0.03462019045795994,0.18376735115070736,3.2,603
1227,Kimberly Smith,M,59,46-60,B,merchant,60,44.28328233686673,4.739615899708004,0.9570061460643418,0.07844416516209712,0,495.0213899546175,0.05973334030471929,0.5350170369217,0.04244924101816454,-0.08220989308070134,2.5,594
1228,Michael Ayala,M,23,18-25,A,merchant,67,44.9483936121535,4.790364928459131,0.9212416493133152,0.10829974582999188,0,436.5132714621607,0.11413292853982866,0.9235446668489589,0.038544768394945764,0.07725621697860958,6.2,625
1229,Jessica Garcia,F,40,36-45,B,driver,54,42.00062204610364,4.67971833366649,0.8747193514331012,0.08732649983488713,0,527.8484096272575,0.08970057885821102,0.8934651229646149,-0.10512118172432199,0.1202423525440148,2.4,596
1230,Michele Cherry,M,42,36-45,C,driver,50,43.49663135167543,4.84003315821773,0.8831754249696142,0.030667123899234285,0,209.13723819897615,0.08074951293353717,0.9291616998773065,-0.06850449642475141,-0.024682455939787948,0.5,527
1231,Maria Case,M,59,46-60,B,driver,60,49.52182565153418,4.570890927996303,0.9539996460817616,0.0511370886259146,0,522.8393145567288,0.213092174294124,0.7929994463887944,0.14579903682453255,-0.02341830516027811,0.3,602
1232,Brittany Stevens,M,49,46-60,C,driver,48,37.34182144703462,5.0,0.8685098713839164,0.05574203979222324,0,454.4341158242586,0.15885467183453394,0.7704976905045966,0.18853401972482386,0.000506568213526494,2.8,572
1233,Brandon Brown,M,27,26-35,B,merchant,65,28.223757621912895,4.922997789409234,0.9231344380539568,0.04487029764357755,0,435.4657680019373,0.19134203407555436,0.7810517260314734,0.008268983417955497,-0.025156474405688196,0.2,558
1234,Kristin Andrews,M,30,26-35,B,driver,60,45.636187975725264,4.570161046908835,0.9918809456169706,0.006661470932648433,0,387.11287818577046,0.22220395205733617,0.8002348081435573,-0.04306637188267569,0.0353176796603237,0.7,544
1235,David Hughes,M,18,18-25,A,driver,68,35.071951656751835,4.634847228674897,0.9323196196511828,0.12271732583353384,0,534.9055736268978,0.0451442627310179,0.78687071782204,-0.12847910417017766,0.10140848601073736,2.2,603
1236,Jessica Smith,M,58,46-60,B,merchant,75,36.107265025286615,4.819187314606724,0.8750434104351285,0.03621137160971389,0,579.3725678436282,0.2255944373943008,0.8066359121002844,0.14405697660038136,0.0009413024971185006,5.3,619
1237,Kimberly May,M,35,26-35,A,merchant,75,40.57246769685828,4.705262334447457,0.995,0.038381550713709627,0,614.3844248081655,0.0835836130760729,1.0,0.14996467960065357,0.10428434810157099,5.6,638
1238,Nicole Richards,M,42,36-45,A,merchant,82,38.27856780466125,4.840489932308247,0.995,0.0007487463481855479,0,505.9196857443494,0.13385439932340926,0.8106151152265613,-0.2310792141051728,0.14208084690074008,4.3,622
1239,Angel Reilly,M,45,36-45,A,driver,56,53.10042492516693,4.694490547947584,0.9426588279189547,0.09799286954080946,0,552.1828929881262,0.02862995289299214,0.7833609488358304,-0.1923911792319986,0.06448475029523267,3.0,651
1240,Richard Turner,M,26,26-35,A,driver,78,40.332584604766566,4.985921763718009,0.9945877705669545,0.05827405441332117,0,613.866326997927,0.23236640800464442,0.8077304574900062,0.06368175642259703,0.07203868491550258,1.9,666
1241,Preston Kim,F,23,18-25,C,driver,58,53.60449637876717,4.750446048905196,0.9054510159432848,0.060472591847513045,0,456.2634568139008,0.04487496261715598,0.6391271369382872,0.07661810436380409,-0.017516365704908533,3.8,582
1242,Matthew Wells,M,21,18-25,C,driver,49,44.060162489421536,5.0,0.9496227238832725,0.0665599594265835,0,333.9397380618396,0.08399129339050895,0.6944991016345747,0.0022672216533506442,-0.17983735660407138,6.6,564
1243,Brandy Myers,M,38,36-45,B,driver,60,41.1147099806433,4.840401294566925,0.8988230097409624,0.0876341317680087,0,505.234732070326,0.08979350378689416,0.6943802908913901,0.04670509464368949,0.07685637371774645,3.3,620
1244,Kimberly Choi,M,29,26-35,A,driver,66,43.58220486286794,4.54998934926278,0.8558292485022524,0.05259935467974734,0,643.2083260108151,0.16969919974161085,0.940157585740012,0.025276092535378724,0.09371808989037346,2.1,627
1245,Michael Sloan,M,22,18-25,C,driver,62,29.083701359792663,5.0,0.995,0.0093329681194727,0,492.0417461298804,0.16725846108874542,0.8061683959104295,0.052642811987650806,0.04939554579761127,2.7,612
1246,Monica Brooks,M,42,36-45,B,driver,64,45.38077189470696,4.916401843230577,0.8520730966688348,0.02925392177059919,0,535.7757927671323,0.24495184411840715,1.0,-0.040090948035788526,0.10278153060016597,2.5,608
1247,Kristen Peters,M,27,26-35,A,driver,67,50.49189296314961,4.809822143762147,0.9390779065528954,0.026195855697929583,0,707.0280182548319,0.17163444076181827,0.7767044013778943,0.048774843280605586,-0.01386105115323541,4.1,656
1248,Aaron Carlson,M,42,36-45,B,driver,58,51.90850426846225,4.846195018429764,0.9330938342589086,0.07925953524231764,0,501.8622459682965,0.25726163210424136,0.7604092035471616,-0.01743668886190955,0.07148124371623298,1.5,587
1249,Theresa Torres,F,35,26-35,B,driver,63,28.47825914622132,4.572842985307422,0.947600279209476,0.09640057121599446,0,427.03772896962175,0.2103459519896191,0.7545762327657467,-0.025771088213597082,0.14777150944741496,3.8,595
1250,Stephanie Cooper,F,18,18-25,A,driver,64,26.810197977570237,4.480943583449561,0.9179157866904076,0.11197416889610452,0,489.5069431356538,0.10436165544902273,0.807943015692508,-0.13668926176171164,0.08325343277529558,4.1,555
1251,Matthew Hunt,M,25,18-25,B,merchant,72,36.63181474919163,4.7485375438747965,0.9232375078385947,0.01495316748196243,0,533.3623100401037,0.12662444226418448,0.8781990972482309,0.032445901557126525,0.13742046176229217,3.7,625
1252,Daniel Davenport,M,32,26-35,B,merchant,69,55.84662357992878,4.960415550872375,0.9323205866695163,0.08410810276757759,0,389.60881350373023,0.300846670803125,0.4925021971057083,0.1302973566791272,0.13793252138357154,0.8,542
1253,Christopher Marsh,M,29,26-35,A,driver,73,44.20975393580246,4.814556326490291,0.9517934240670394,0.045047864233867356,0,554.166455817974,0.2781944548334683,0.8444992198066745,0.017441510638758553,-0.06771075271071667,2.7,617
1254,Sarah Randolph,M,43,36-45,B,driver,54,34.25304760251798,5.0,0.9163091819284884,0.16070374233446627,0,518.2547603885403,0.24592628969719915,0.9994077000190533,0.014651686119623059,0.0875344861140129,1.9,584
1255,Julia Dunn MD,M,32,26-35,B,driver,60,27.4706053306962,4.948183117478829,0.9165819427087553,0.11150662391953713,0,591.5473252352856,0.2564391366198162,0.9108124488440571,0.1755719133575684,-0.020556363932833784,2.9,645
1256,Brett Swanson,F,33,26-35,B,driver,63,35.16010695546384,4.754291306017818,0.8557445028530313,0.1195568623640347,0,367.3588314822832,0.2172100408305075,0.8947993506817886,0.15249824044552235,-0.05859867191153344,1.7,562
1257,Mr. Carl Rios,F,26,26-35,C,driver,53,34.48448871486922,4.924763538199084,0.995,0.0975731946073992,0,435.02159761234594,0.20680853395232693,0.7778885401490496,0.22345827208169255,0.007147655338221044,5.5,591
1258,Manuel Mccullough,F,26,26-35,C,merchant,49,51.35617718645256,4.973989307878209,0.9401849574651183,0.08695664589425584,0,411.9999303594125,0.18397718939207977,0.5765906023024252,0.27570852248255234,0.1703327233543939,3.4,591
1259,Jerry Jensen,M,55,46-60,B,driver,63,52.125442493870445,4.739172704337569,0.9322453380652078,0.05642251087888241,0,501.7879845920148,0.3159079386495085,0.6150220108294162,0.05594871802949851,-0.013504008980306417,0.2,576
1260,Kevin Cunningham,F,20,18-25,B,driver,55,31.500981278090634,4.715933665918277,0.8857766352830195,0.05452037567524485,0,493.03306797482435,0.14282732402156653,0.6161158454214436,-0.06571675668966459,-0.11065731397367995,0.3,605
1261,Eugene Patterson,M,49,46-60,B,merchant,72,49.531660615815994,4.775867573099987,0.8770192903575078,0.039996847391270594,0,515.7083052457201,0.1992240020288483,0.5606163305179239,-0.0021138509437039765,-0.08556864797005544,5.4,616
1262,David Walker,M,30,26-35,B,driver,58,48.50756898675428,4.387413825841203,0.9617993224023769,0.08952726974186007,0,605.9377607952252,0.043338365811308815,0.8525252015270103,0.10730020511866413,0.06827034921856179,2.6,621
1263,Jessica Larsen,M,23,18-25,A,driver,68,30.20319185237068,4.795264785236376,0.9168068807457732,0.11281208397505896,0,675.3397208964465,0.06554262881601448,0.985570855380802,0.19401052456172618,-0.03070602226334846,2.2,625
1264,Nicholas Humphrey,F,19,18-25,B,driver,69,41.16181301172098,4.861665697462722,0.9564532292286447,0.05479576477830839,0,693.9795810284859,0.3252129788240722,0.7808197341017382,-0.05488626999243966,-0.1334548831304015,5.3,636
1265,Ian Torres,M,25,18-25,B,merchant,48,45.40819988157417,4.766876663712325,0.8451924933149425,0.05432953570051118,0,464.70136304834597,0.22934242112944728,0.8326699425988611,0.07552782345586766,-0.08240900766779312,2.7,579
1266,Casey Obrien,F,40,36-45,B,driver,61,43.63235418717359,4.802101163054206,0.995,0.024994897845725554,0,459.2913959435368,0.16298411916066757,0.7610856384003472,-0.02928617734766792,0.04335346260127208,0.6,579
